ID	population	condition	GC_pct	Five_Prime_Bias	library_batch	experiment_date	age	Pct_European_Ancestry
EIP@QAHHCDXPCA-5	EUB	IAV	47.5	-0.140802803027979	1/22/14 17:19	10/24/13	25	0.99999
EIP@TTMZHESAWJ-1	EUB	NS	48.47	-0.154811293801633	2/11/14 18:08	10/22/13	21	0.998245
EIP@TTMZHESAWJ-2	EUB	LPS	46.64	-0.153882427865267	1/22/14 17:19	10/22/13	21	0.998245
EIP@TTMZHESAWJ-3	EUB	PAM3CSK4	47.91	-0.134678178727673	2/6/14 14:18	10/22/13	21	0.998245
EIP@TTMZHESAWJ-4	EUB	R848	47.5114383565678	-0.14065125112659	2/11/14 18:08	10/22/13	21	0.998245
EIP@TTMZHESAWJ-5	EUB	IAV	47.18	-0.120857010743551	2/6/14 14:18	10/22/13	21	0.998245
EIP@BBXHACQMGG-1	EUB	NS	49.9145252906557	-0.139459763110569	2/6/14 14:18	10/22/13	23	0.99713
EIP@BBXHACQMGG-2	EUB	LPS	47.98	-0.140882618902477	2/6/14 14:20	10/22/13	23	0.99713
EIP@BBXHACQMGG-3	EUB	PAM3CSK4	48.34	-0.132639143029745	2/11/14 10:14	10/22/13	23	0.99713
EIP@BBXHACQMGG-4	EUB	R848	48.14	-0.126623398858008	2/11/14 18:08	10/22/13	23	0.99713
EIP@BBXHACQMGG-5	EUB	IAV	46.67	-0.184123838526513	1/22/14 17:19	10/22/13	23	0.99713
EIP@GDBYOUFZLJ-1	EUB	NS	48.35	-0.154809248543472	2/6/14 14:20	10/29/13	21	0.999243
EIP@GDBYOUFZLJ-2	EUB	LPS	49.834005236956	-0.108523043713789	1/28/14 11:07	10/29/13	21	0.999243
EIP@GDBYOUFZLJ-3	EUB	PAM3CSK4	48.22	-0.132919942791127	2/11/14 10:14	10/29/13	21	0.999243
EIP@GDBYOUFZLJ-4	EUB	R848	48.35	-0.126745622602213	2/11/14 18:08	10/29/13	21	0.999243
EIP@GDBYOUFZLJ-5	EUB	IAV	49.01	-0.118740909682866	2/6/14 14:18	10/29/13	21	0.999243
EIP@NASXDNCEPQ-1	EUB	NS	48.39	-0.182624096376213	1/22/14 17:19	10/29/13	29	0.99633
EIP@NASXDNCEPQ-2	EUB	LPS	49.07	-0.127699144422329	2/6/14 14:18	10/29/13	29	0.99633
EIP@NASXDNCEPQ-3	EUB	PAM3CSK4	48.3578211418885	-0.127615361854238	2/11/14 10:14	10/29/13	29	0.99633
EIP@NASXDNCEPQ-4	EUB	R848	47.8	-0.146674246338429	2/11/14 18:08	10/29/13	29	0.99633
EIP@NASXDNCEPQ-5	EUB	IAV	47.9496950040309	-0.128512663705494	2/6/14 14:20	10/29/13	29	0.99633
EIP@VVWZHXNQDB-1	EUB	NS	49.41	-0.1376114056138	2/6/14 14:18	10/29/13	21	0.99999
EIP@VVWZHXNQDB-2	EUB	LPS	48.27	-0.148290420599381	2/11/14 18:08	10/29/13	21	0.99999
EIP@VVWZHXNQDB-3	EUB	PAM3CSK4	48.28	-0.13711182633881	2/11/14 18:08	10/29/13	21	0.99999
EIP@VVWZHXNQDB-4	EUB	R848	46.77	-0.148869234309976	2/6/14 14:20	10/29/13	21	0.99999
EIP@VVWZHXNQDB-5	EUB	IAV	47.21	-0.145042038947399	1/22/14 17:19	10/29/13	21	0.99999
EIP@ZXREOJEFLG-1	EUB	NS	49.46	-0.143383402205966	2/11/14 18:08	11/5/13	24	0.99999
EIP@ZXREOJEFLG-2	EUB	LPS	47.33	-0.152697175682929	2/6/14 14:20	11/5/13	24	0.99999
EIP@ZXREOJEFLG-3	EUB	PAM3CSK4	48.23	-0.1236200470073	2/11/14 18:08	11/5/13	24	0.99999
EIP@ZXREOJEFLG-4	EUB	R848	47.05	-0.155081429437606	1/22/14 17:19	11/5/13	24	0.99999
EIP@ZXREOJEFLG-5	EUB	IAV	48.9	-0.104512056388184	2/6/14 14:18	11/5/13	24	0.99999
EIP@AQZPGHGTQT-1	EUB	NS	49.9952673954929	-0.133394624972789	2/11/14 18:08	11/5/13	22	0.99999
EIP@AQZPGHGTQT-2	EUB	LPS	49.54	-0.107350348325189	1/28/14 11:07	11/5/13	22	0.99999
EIP@AQZPGHGTQT-3	EUB	PAM3CSK4	48.39	-0.126233510716985	2/11/14 18:08	11/5/13	22	0.99999
EIP@AQZPGHGTQT-4	EUB	R848	48.01	-0.124005547921615	2/6/14 14:18	11/5/13	22	0.99999
EIP@AQZPGHGTQT-5	EUB	IAV	47.32	-0.130275434826544	2/6/14 14:20	11/5/13	22	0.99999
EIP@INBOXCSKNQ-1	EUB	NS	49.16	-0.140691860324916	2/11/14 18:08	11/5/13	24	0.99999
EIP@INBOXCSKNQ-2	EUB	LPS	49.05	-0.115844026979743	2/6/14 14:18	11/5/13	24	0.99999
EIP@INBOXCSKNQ-3	EUB	PAM3CSK4	48.54	-0.129687094988717	2/11/14 18:08	11/5/13	24	0.99999
EIP@INBOXCSKNQ-4	EUB	R848	46.8042395802174	-0.154479392290402	1/22/14 17:19	11/5/13	24	0.99999
EIP@INBOXCSKNQ-5	EUB	IAV	47.8264747451127	-0.118700884605586	2/11/14 10:14	11/5/13	24	0.99999
EIP@YVZWCLXCMZ-1	EUB	NS	49.45	-0.126717929415048	 	11/5/13	39	0.99999
EIP@YVZWCLXCMZ-2	EUB	LPS	48.66	-0.142082554744431	2/11/14 18:08	11/5/13	39	0.99999
EIP@YVZWCLXCMZ-3	EUB	PAM3CSK4	48.9241979700601	-0.121566008126454	2/11/14 18:08	11/5/13	39	0.99999
EIP@YVZWCLXCMZ-4	EUB	R848	46.7783680724954	-0.155462711029057	1/22/14 17:19	11/5/13	39	0.99999
EIP@YVZWCLXCMZ-5	EUB	IAV	49.18	-0.110773876174114	2/6/14 14:18	11/5/13	39	0.99999
EIP@TIAOFCRUDP-1	EUB	NS	49.130519927498	-0.149083764542413	2/11/14 18:08	10/24/13	23	0.995303
EIP@TIAOFCRUDP-2	EUB	LPS	48.33	-0.125806976373248	2/11/14 18:08	10/24/13	23	0.995303
EIP@TIAOFCRUDP-3	EUB	PAM3CSK4	48.34	-0.134858005518385	 	10/24/13	23	0.995303
EIP@TIAOFCRUDP-4	EUB	R848	48.46	-0.12639567966978	2/6/14 14:18	10/24/13	23	0.995303
EIP@TIAOFCRUDP-5	EUB	IAV	48.3278099574619	-0.140373571030526	2/6/14 14:18	10/24/13	23	0.995303
EIP@GTXWVKOGCP-1	EUB	NS	49.84	-0.142256696763568	3/6/14 18:41	10/24/13	24	0.99999
EIP@GTXWVKOGCP-2	EUB	LPS	49.26	-0.192557795516471	3/7/14 9:07	10/24/13	24	0.99999
EIP@GTXWVKOGCP-3	EUB	PAM3CSK4	47.93	-0.130114300828051	3/11/14 15:48	10/24/13	24	0.99999
EIP@GTXWVKOGCP-4	EUB	R848	48.02	-0.132494904583068	3/11/14 15:48	10/24/13	24	0.99999
EIP@GTXWVKOGCP-5	EUB	IAV	48.88	-0.222664433286888	3/11/14 15:48	10/24/13	24	0.99999
EIP@TZRBKDNBZW-1	EUB	NS	49.64	-0.138054549770097	3/6/14 18:41	8/6/13	21	0.99999
EIP@TZRBKDNBZW-2	EUB	LPS	48.85	-0.114007700276021	3/7/14 9:07	8/6/13	21	0.99999
EIP@TZRBKDNBZW-3	EUB	PAM3CSK4	47.61	-0.147363588061827	3/11/14 15:48	8/6/13	21	0.99999
EIP@TZRBKDNBZW-4	EUB	R848	46.8	-0.14437276146876	3/11/14 15:48	8/6/13	21	0.99999
EIP@TZRBKDNBZW-5	EUB	IAV	48.66	-0.109905685231959	3/11/14 15:48	8/6/13	21	0.99999
EIP@MFPBCPVTTJ-1	EUB	NS	49.49	-0.131004061592304	3/6/14 18:41	8/8/13	27	0.99999
EIP@MFPBCPVTTJ-2	EUB	LPS	48.76	-0.143642980981147	3/7/14 9:07	8/8/13	27	0.99999
EIP@MFPBCPVTTJ-3	EUB	PAM3CSK4	48.64	-0.133575134802223	3/11/14 15:48	8/8/13	27	0.99999
EIP@MFPBCPVTTJ-4	EUB	R848	48.03	-0.131729910281768	3/11/14 15:48	8/8/13	27	0.99999
EIP@MFPBCPVTTJ-5	EUB	IAV	48.07	-0.123772716610404	3/11/14 15:48	8/8/13	27	0.99999
EIP@NHOOSNFLBC-1	EUB	NS	48.98	-0.127478229677845	3/19/14 18:00	8/8/13	41	0.99999
EIP@NHOOSNFLBC-2	EUB	LPS	48.05	-0.164553963462405	4/3/14 14:22	8/8/13	41	0.99999
EIP@NHOOSNFLBC-3	EUB	PAM3CSK4	47.31	-0.147199443854542	1/13/14 17:48	8/8/13	41	0.99999
EIP@NHOOSNFLBC-5	EUB	IAV	47.96	-0.131586698756066	4/7/14 17:45	8/8/13	41	0.99999
EIP@MWWRRLKPMB-1	EUB	NS	49.83	-0.119021976062495	3/6/14 18:41	8/8/13	21	0.99999
EIP@MWWRRLKPMB-2	EUB	LPS	49.21	-0.145789354845331	3/7/14 9:07	8/8/13	21	0.99999
EIP@MWWRRLKPMB-3	EUB	PAM3CSK4	46.89	-0.150399039528816	3/11/14 15:48	8/8/13	21	0.99999
EIP@MWWRRLKPMB-4	EUB	R848	47.54	-0.161179133633365	3/11/14 15:48	8/8/13	21	0.99999
EIP@MWWRRLKPMB-5	EUB	IAV	47.9	-0.116577197588911	3/11/14 15:48	8/8/13	21	0.99999
EIP@TZPDHWKMQN-1	EUB	NS	49.87	-0.166093632231507	3/7/14 9:07	8/13/13	42	0.99999
EIP@TZPDHWKMQN-2	EUB	LPS	48.6	-0.133358443600394	3/7/14 13:26	8/13/13	42	0.99999
EIP@TZPDHWKMQN-3	EUB	PAM3CSK4	47.52	-0.150753470571138	3/11/14 15:48	8/13/13	42	0.99999
EIP@TZPDHWKMQN-4	EUB	R848	47.35	-0.125101225591951	3/11/14 15:48	8/13/13	42	0.99999
EIP@TZPDHWKMQN-5	EUB	IAV	47.49	-0.131566261178975	3/11/14 15:48	8/13/13	42	0.99999
EIP@TSTLUMTAUW-1	EUB	NS	50.19	-0.129331063302635	3/7/14 9:07	8/13/13	24	0.99999
EIP@TSTLUMTAUW-2	EUB	LPS	47.51	-0.147824295262496	3/11/14 15:48	8/13/13	24	0.99999
EIP@TSTLUMTAUW-3	EUB	PAM3CSK4	48.81	-0.109426121555634	3/6/14 18:41	8/13/13	24	0.99999
EIP@TSTLUMTAUW-4	EUB	R848	47.97	-0.129500917428666	3/19/14 17:59	8/13/13	24	0.99999
EIP@TSTLUMTAUW-5	EUB	IAV	47.77	-0.120050612253722	3/11/14 15:48	8/13/13	24	0.99999
EIP@WLSUDSVKZU-1	EUB	NS	50.16	-0.127619506325761	3/7/14 9:07	8/13/13	23	0.99999
EIP@WLSUDSVKZU-2	EUB	LPS	47.68	-0.130544666144789	3/11/14 15:48	8/13/13	23	0.99999
EIP@WLSUDSVKZU-3	EUB	PAM3CSK4	48.27	-0.150431049713817	3/6/14 18:41	8/13/13	23	0.99999
EIP@WLSUDSVKZU-4	EUB	R848	48.18	-0.0978953420302662	3/19/14 17:59	8/13/13	23	0.99999
EIP@WLSUDSVKZU-5	EUB	IAV	47.87	-0.116499402771453	3/11/14 15:48	8/13/13	23	0.99999
EIP@AXEOEKWRIW-1	EUB	NS	49.31	-0.110627951286864	3/19/14 18:00	1/16/14	25	0.99999
EIP@AXEOEKWRIW-2	EUB	LPS	47.38	-0.158256112476771	4/3/14 14:22	1/16/14	25	0.99999
EIP@AXEOEKWRIW-3	EUB	PAM3CSK4	47.3	-0.154294069212637	4/3/14 14:22	1/16/14	25	0.99999
EIP@AXEOEKWRIW-4	EUB	R848	47.04	-0.142813037305342	4/3/14 14:22	1/16/14	25	0.99999
EIP@AXEOEKWRIW-5	EUB	IAV	47.62	-0.128254326799667	4/7/14 17:45	1/16/14	25	0.99999
EIP@CKSKFKXBVF-1	EUB	NS	49.17	-0.126757781677561	3/19/14 18:00	1/16/14	23	0.998952
EIP@CKSKFKXBVF-2	EUB	LPS	47.04	-0.157516324006292	4/7/14 17:43	1/16/14	23	0.998952
EIP@CKSKFKXBVF-3	EUB	PAM3CSK4	47.63	-0.141357089688085	4/7/14 17:43	1/16/14	23	0.998952
EIP@CKSKFKXBVF-4	EUB	R848	48.25	-0.256151711596675	4/3/14 14:22	1/16/14	23	0.998952
EIP@CKSKFKXBVF-5	EUB	IAV	47.75	-0.129513232002959	4/7/14 17:45	1/16/14	23	0.998952
EIP@JMQCKWKBYK-1	EUB	NS	48.35	-0.14300875472432	4/3/14 14:22	1/16/14	31	0.99999
EIP@JMQCKWKBYK-2	EUB	LPS	48.26	-0.133212617635472	4/7/14 17:45	1/16/14	31	0.99999
EIP@JMQCKWKBYK-3	EUB	PAM3CSK4	47.31	-0.162796467419402	4/7/14 17:45	1/16/14	31	0.99999
EIP@JMQCKWKBYK-4	EUB	R848	47.77	-0.127757756135426	4/7/14 17:45	1/16/14	31	0.99999
EIP@JMQCKWKBYK-5	EUB	IAV	48.44	-0.0952673711485784	3/19/14 18:00	1/16/14	31	0.99999
EIP@KXDTPUUICZ-1	EUB	NS	49.91	-0.151807921938508	3/7/14 9:07	10/29/13	32	0.997232
EIP@KXDTPUUICZ-2	EUB	LPS	48.59	-0.120376701884597	3/11/14 15:48	10/29/13	32	0.997232
EIP@KXDTPUUICZ-3	EUB	PAM3CSK4	48.88	-0.119632112533675	3/6/14 18:41	10/29/13	32	0.997232
EIP@KXDTPUUICZ-4	EUB	R848	47.99	-0.109281567915934	3/19/14 17:59	10/29/13	32	0.997232
EIP@KXDTPUUICZ-5	EUB	IAV	47.48	-0.122889439308317	3/11/14 15:48	10/29/13	32	0.997232
EIP@XEREJQIZGS-1	EUB	NS	48.58	-0.13384076703756	4/3/14 14:22	10/29/13	21	0.99999
EIP@XEREJQIZGS-2	EUB	LPS	47.76	-0.141445723787982	4/7/14 17:45	10/29/13	21	0.99999
EIP@XEREJQIZGS-3	EUB	PAM3CSK4	47.02	-0.163839678266831	4/7/14 17:45	10/29/13	21	0.99999
EIP@XEREJQIZGS-4	EUB	R848	47.1	-0.18687243097887	4/7/14 17:45	10/29/13	21	0.99999
EIP@XEREJQIZGS-5	EUB	IAV	48.84	-0.11355799312979	3/19/14 18:00	10/29/13	21	0.99999
EIP@LAQZXNBPQY-1	EUB	NS	48.21	-0.155664729941917	4/3/14 14:22	10/29/13	23	0.99999
EIP@LAQZXNBPQY-2	EUB	LPS	48.16	-0.135829593474472	4/7/14 17:45	10/29/13	23	0.99999
EIP@LAQZXNBPQY-3	EUB	PAM3CSK4	48.04	-0.146766771901082	4/7/14 17:45	10/29/13	23	0.99999
EIP@LAQZXNBPQY-4	EUB	R848	47.48	-0.136020344782819	4/7/14 17:45	10/29/13	23	0.99999
EIP@LAQZXNBPQY-5	EUB	IAV	48.34	-0.0965569205287043	3/19/14 18:00	10/29/13	23	0.99999
EIP@WUUOSLNRCV-1	EUB	NS	48.36	-0.140492835774073	4/3/14 14:22	1/16/14	24	0.999162
EIP@WUUOSLNRCV-2	EUB	LPS	48.22	-0.13065358087715	4/7/14 17:45	1/16/14	24	0.999162
EIP@WUUOSLNRCV-3	EUB	PAM3CSK4	47.42	-0.148860041810365	4/7/14 17:45	1/16/14	24	0.999162
EIP@WUUOSLNRCV-4	EUB	R848	47.75	-0.133980400180509	4/7/14 17:45	1/16/14	24	0.999162
EIP@WUUOSLNRCV-5	EUB	IAV	49.34	-0.115031156721958	3/19/14 18:00	1/16/14	24	0.999162
EIP@VEXDNHELBP-1	EUB	NS	49.98	-0.13163262054088	3/7/14 13:26	12/10/13	22	0.99999
EIP@VEXDNHELBP-2	EUB	LPS	48.23	-0.130919471851403	3/11/14 15:48	12/10/13	22	0.99999
EIP@VEXDNHELBP-3	EUB	PAM3CSK4	48.82	-0.122948843236168	3/6/14 18:41	12/10/13	22	0.99999
EIP@VEXDNHELBP-5	EUB	IAV	48.71	-0.189007373458324	3/11/14 15:48	12/10/13	22	0.99999
EIP@CEIGWWYWUQ-1	EUB	NS	49.52	-0.154268654637741	4/3/14 14:22	1/16/14	22	0.998394
EIP@CEIGWWYWUQ-3	EUB	PAM3CSK4	46.9	-0.175529675295018	4/3/14 14:22	1/16/14	22	0.998394
EIP@CEIGWWYWUQ-4	EUB	R848	47.95	-0.126830265910907	4/14/14 17:43	1/16/14	22	0.998394
EIP@CEIGWWYWUQ-5	EUB	IAV	48.23	-0.0985006437703331	3/19/14 18:00	1/16/14	22	0.998394
EIP@LYZVSGYLUL-1	EUB	NS	49.55	-0.145025577000754	3/19/14 17:59	12/10/13	35	0.99999
EIP@LYZVSGYLUL-2	EUB	LPS	48.6	-0.150647381621467	3/11/14 15:48	12/10/13	35	0.99999
EIP@LYZVSGYLUL-3	EUB	PAM3CSK4	48.81	-0.12952388512158	3/6/14 18:41	12/10/13	35	0.99999
EIP@LYZVSGYLUL-4	EUB	R848	47.69	-0.130502538915556	3/11/14 15:48	12/10/13	35	0.99999
EIP@LYZVSGYLUL-5	EUB	IAV	47.54	-0.137910964928833	3/11/14 15:48	12/10/13	35	0.99999
EIP@VQVBFMHIAH-1	EUB	NS	48.45	-0.151704178201126	4/3/14 14:22	1/16/14	37	0.996402
EIP@VQVBFMHIAH-2	EUB	LPS	48.54	-0.115878219770734	3/19/14 18:00	1/16/14	37	0.996402
EIP@VQVBFMHIAH-3	EUB	PAM3CSK4	47.74	-0.15975111747038	4/7/14 17:45	1/16/14	37	0.996402
EIP@VQVBFMHIAH-4	EUB	R848	47.6	-0.168168376047588	4/14/14 17:43	1/16/14	37	0.996402
EIP@VQVBFMHIAH-5	EUB	IAV	47.65	-0.138600919171217	4/7/14 17:45	1/16/14	37	0.996402
EIP@QAUDXITOSM-1	EUB	NS	47.4	-0.165699649742155	4/7/14 17:43	1/14/14	24	0.99999
EIP@QAUDXITOSM-2	EUB	LPS	47.76	-0.141488332951805	3/19/14 18:00	1/14/14	24	0.99999
EIP@QAUDXITOSM-3	EUB	PAM3CSK4	48.14	-0.127736903648069	4/14/14 17:43	1/14/14	24	0.99999
EIP@QAUDXITOSM-4	EUB	R848	47.37	-0.143836408275495	4/7/14 17:45	1/14/14	24	0.99999
EIP@QAUDXITOSM-5	EUB	IAV	49.01	-0.100037990610016	4/14/14 17:43	1/14/14	24	0.99999
EIP@GHINTYZOBR-1	EUB	NS	47.81	-0.162248246534428	4/3/14 14:22	1/21/14	22	0.99999
EIP@GHINTYZOBR-2	EUB	LPS	48.6	-0.108895961399121	3/19/14 18:00	1/21/14	22	0.99999
EIP@GHINTYZOBR-3	EUB	PAM3CSK4	48.68	-0.124769117819074	4/14/14 17:43	1/21/14	22	0.99999
EIP@GHINTYZOBR-4	EUB	R848	47.78	-0.135502749530465	4/7/14 17:45	1/21/14	22	0.99999
EIP@GHINTYZOBR-5	EUB	IAV	48.49	-0.108164782598408	4/14/14 17:43	1/21/14	22	0.99999
EIP@NAGVNZGKWQ-1	EUB	NS	47.94	-0.16321586253015	4/7/14 17:43	1/14/14	21	0.99999
EIP@NAGVNZGKWQ-2	EUB	LPS	48.46	-0.113167390904049	3/19/14 18:00	1/14/14	21	0.99999
EIP@NAGVNZGKWQ-3	EUB	PAM3CSK4	48.45	-0.133523232033409	4/14/14 17:43	1/14/14	21	0.99999
EIP@NAGVNZGKWQ-4	EUB	R848	46.73	-0.157556096393913	4/7/14 17:45	1/14/14	21	0.99999
EIP@NAGVNZGKWQ-5	EUB	IAV	48.55	-0.0999383435463376	4/14/14 17:43	1/14/14	21	0.99999
EIP@CJWDOSFVBB-1	EUB	NS	48.64	-0.153415891423331	4/7/14 17:45	1/21/14	29	0.999068
EIP@CJWDOSFVBB-2	EUB	LPS	48.78	-0.105454505582747	3/19/14 18:00	1/21/14	29	0.999068
EIP@CJWDOSFVBB-3	EUB	PAM3CSK4	48.74	-0.120826843352907	4/14/14 17:43	1/21/14	29	0.999068
EIP@CJWDOSFVBB-4	EUB	R848	46.96	-0.138267127021115	4/7/14 17:45	1/21/14	29	0.999068
EIP@CJWDOSFVBB-5	EUB	IAV	48.71	-0.115032278367523	4/14/14 17:43	1/21/14	29	0.999068
EIP@RBRWDEOFWR-1	EUB	NS	49.19	-0.148841276150618	4/7/14 17:45	1/21/14	21	0.99999
EIP@RBRWDEOFWR-2	EUB	LPS	47.83	-0.15446480955242	4/7/14 17:45	1/21/14	21	0.99999
EIP@RBRWDEOFWR-3	EUB	PAM3CSK4	48	-0.195893991688149	4/3/14 14:22	1/21/14	21	0.99999
EIP@RBRWDEOFWR-4	EUB	R848	48.42	-0.120709149861779	4/14/14 17:43	1/21/14	21	0.99999
EIP@RBRWDEOFWR-5	EUB	IAV	47.77	-0.145566173620072	4/7/14 17:43	1/21/14	21	0.99999
EIP@UQEWLWNULG-1	EUB	NS	49.86	-0.122447974797499	3/19/14 17:59	12/17/13	33	0.996515
EIP@UQEWLWNULG-2	EUB	LPS	47.35	-0.146915736377895	3/11/14 15:48	12/17/13	33	0.996515
EIP@UQEWLWNULG-3	EUB	PAM3CSK4	48.91	-0.10552554869797	3/7/14 9:07	12/17/13	33	0.996515
EIP@UQEWLWNULG-4	EUB	R848	46.64	-0.149173821036266	3/11/14 15:48	12/17/13	33	0.996515
EIP@UQEWLWNULG-5	EUB	IAV	49.19	-0.0873048050296357	3/6/14 18:41	12/17/13	33	0.996515
EIP@LJFEWNFQVF-1	EUB	NS	48.88	-0.178642731795814	4/7/14 17:45	1/14/14	22	0.99999
EIP@LJFEWNFQVF-2	EUB	LPS	47.99	-0.146970674883485	4/7/14 17:45	1/14/14	22	0.99999
EIP@LJFEWNFQVF-3	EUB	PAM3CSK4	47.15	-0.135742011074517	4/3/14 14:22	1/14/14	22	0.99999
EIP@LJFEWNFQVF-4	EUB	R848	48.31	-0.111289693501026	4/14/14 17:43	1/14/14	22	0.99999
EIP@LJFEWNFQVF-5	EUB	IAV	47.76	-0.127101255828449	4/3/14 14:22	1/14/14	22	0.99999
EIP@OAXIVTUHJB-1	EUB	NS	48.4	-0.181860760525339	4/7/14 17:45	1/23/14	36	0.99999
EIP@OAXIVTUHJB-2	EUB	LPS	49.27	-0.115840476900861	4/10/14 16:00	1/23/14	36	0.99999
EIP@OAXIVTUHJB-3	EUB	PAM3CSK4	47.81	-0.142531630737824	4/7/14 17:45	1/23/14	36	0.99999
EIP@OAXIVTUHJB-4	EUB	R848	48.01	-0.120901506734928	3/19/14 18:00	1/23/14	36	0.99999
EIP@OAXIVTUHJB-5	EUB	IAV	46.94	-0.149488498030019	4/3/14 14:22	1/23/14	36	0.99999
EIP@DFWGMPQXZM-1	EUB	NS	48.61	-0.148080584491419	4/7/14 17:45	1/23/14	44	0.99999
EIP@DFWGMPQXZM-2	EUB	LPS	47.6	-0.134222059070201	4/3/14 14:22	1/23/14	44	0.99999
EIP@DFWGMPQXZM-3	EUB	PAM3CSK4	48.37	-0.154944577590548	4/7/14 17:45	1/23/14	44	0.99999
EIP@DFWGMPQXZM-4	EUB	R848	47.89	-0.114638606327477	3/19/14 18:00	1/23/14	44	0.99999
EIP@DFWGMPQXZM-5	EUB	IAV	47.34	-0.178429223162012	4/3/14 14:22	1/23/14	44	0.99999
EIP@SPOWRYYFJO-1	EUB	NS	49.01	-0.152935730539886	4/7/14 17:45	1/23/14	21	0.99999
EIP@SPOWRYYFJO-2	EUB	LPS	47.34	-0.14256527330794	4/3/14 14:22	1/23/14	21	0.99999
EIP@SPOWRYYFJO-3	EUB	PAM3CSK4	48.31	-0.131185611566033	4/7/14 17:45	1/23/14	21	0.99999
EIP@SPOWRYYFJO-4	EUB	R848	47.62	-0.116638874817902	3/19/14 18:00	1/23/14	21	0.99999
EIP@SPOWRYYFJO-5	EUB	IAV	46.48	-0.155714643613159	4/7/14 17:43	1/23/14	21	0.99999
EIP@KLQQCENBQK-1	EUB	NS	49.39	-0.128425677194222	3/19/14 17:59	12/17/13	23	0.999442
EIP@KLQQCENBQK-2	EUB	LPS	48.03	-0.156632023787682	3/11/14 15:48	12/17/13	23	0.999442
EIP@KLQQCENBQK-3	EUB	PAM3CSK4	48.81	-0.125476543425502	3/7/14 9:07	12/17/13	23	0.999442
EIP@KLQQCENBQK-4	EUB	R848	47.88	-0.124090269850289	3/11/14 15:48	12/17/13	23	0.999442
EIP@KLQQCENBQK-5	EUB	IAV	48.4	-0.123411963186926	3/6/14 18:41	12/17/13	23	0.999442
EIP@XMOTLOQRUM-1	EUB	NS	48.93	-0.161407854333798	3/19/14 17:59	12/17/13	32	0.99999
EIP@XMOTLOQRUM-2	EUB	LPS	49.1	-0.131539953028294	3/11/14 15:48	12/17/13	32	0.99999
EIP@XMOTLOQRUM-3	EUB	PAM3CSK4	48.97	-0.136573167806055	3/7/14 9:07	12/17/13	32	0.99999
EIP@XMOTLOQRUM-4	EUB	R848	47.68	-0.153032191321569	3/11/14 15:48	12/17/13	32	0.99999
EIP@XMOTLOQRUM-5	EUB	IAV	49	-0.104708581518238	3/6/14 18:41	12/17/13	32	0.99999
EIP@QUFADMIAOY-1	EUB	NS	48.67	-0.131407941168487	4/7/14 17:45	12/3/13	24	0.999402
EIP@QUFADMIAOY-2	EUB	LPS	47.63	-0.15154598496876	4/3/14 14:22	12/3/13	24	0.999402
EIP@QUFADMIAOY-3	EUB	PAM3CSK4	47.59	-0.120268992400517	4/7/14 17:45	12/3/13	24	0.999402
EIP@QUFADMIAOY-4	EUB	R848	48.16	-0.0966346401500369	3/19/14 18:00	12/3/13	24	0.999402
EIP@QUFADMIAOY-5	EUB	IAV	47.17	-0.143135739602917	4/7/14 17:45	12/3/13	24	0.999402
EIP@KFZPFHPKFA-1	EUB	NS	47.86	-0.160192994551632	4/7/14 17:45	12/3/13	24	0.99999
EIP@KFZPFHPKFA-2	EUB	LPS	49.23	-0.124463341114909	4/14/14 17:43	12/3/13	24	0.99999
EIP@KFZPFHPKFA-3	EUB	PAM3CSK4	47.13	-0.138316390838496	4/3/14 14:22	12/3/13	24	0.99999
EIP@KFZPFHPKFA-4	EUB	R848	47.98	-0.118558608378155	3/19/14 18:00	12/3/13	24	0.99999
EIP@KFZPFHPKFA-5	EUB	IAV	48.15	-0.134821252869344	4/7/14 17:45	12/3/13	24	0.99999
EIP@WKTDIEQDYE-1	EUB	NS	50.2785187032883	-0.173105770930904	3/19/14 17:59	10/8/13	36	0.99999
EIP@WKTDIEQDYE-2	EUB	LPS	48.25	-0.131304394999141	3/11/14 15:48	10/8/13	36	0.99999
EIP@WKTDIEQDYE-3	EUB	PAM3CSK4	48.89	-0.11214996063934	3/7/14 9:07	10/8/13	36	0.99999
EIP@WKTDIEQDYE-4	EUB	R848	47.47	-0.147892967563948	3/11/14 15:48	10/8/13	36	0.99999
EIP@WKTDIEQDYE-5	EUB	IAV	48.55	-0.100080326361447	3/6/14 18:41	10/8/13	36	0.99999
EIP@LRZPBABQEL-1	EUB	NS	48.83	-0.135907427251479	3/11/14 15:48	10/8/13	27	0.999233
EIP@LRZPBABQEL-2	EUB	LPS	48.38	-0.124766074826579	3/19/14 17:59	10/8/13	27	0.999233
EIP@LRZPBABQEL-3	EUB	PAM3CSK4	48.74	-0.120011456363688	3/7/14 9:07	10/8/13	27	0.999233
EIP@LRZPBABQEL-4	EUB	R848	48.85	-0.110277031809337	3/19/14 17:59	10/8/13	27	0.999233
EIP@LRZPBABQEL-5	EUB	IAV	49.3	-0.102451665152299	3/6/14 18:41	10/8/13	27	0.999233
EIP@TSFIZLRJQX-1	EUB	NS	49.47	-0.147569773846925	1/9/14 16:03	9/27/13	25	0.998092
EIP@TSFIZLRJQX-2	EUB	LPS	47.54	-0.146660437148748	1/13/14 17:48	9/27/13	25	0.998092
EIP@TSFIZLRJQX-3	EUB	PAM3CSK4	47.09	-0.16144882521052	1/13/14 17:48	9/27/13	25	0.998092
